Hight,Accel,time
1.598986,0.08511631,66.75592
1.597839,-1.035518,66.76687
1.596658,-1.329255,66.77791
1.593648,-0.8776436,66.79716
1.593648,-4.136556,66.80553
1.591871,2.480281,66.81357
1.589922,-11.71155,66.8225
1.58796,-10.8288,66.83305
1.58585,-12.02981,66.84442
1.583569,1.060487,66.85622
1.581154,3.92233,66.86688
1.578532,1.36102,66.87788
1.575756,-3.986662,66.88942
1.57277,-4.896374,66.90003
1.569622,-4.803131,66.91128
1.566059,-4.300569,66.92305
1.562117,-6.000829,66.93378
1.552285,-3.646886,66.95467
1.546379,-14.99444,66.96396
1.546379,8.527599,66.97218
1.540237,-34.55152,66.98088
1.533352,-37.1689,66.98927
1.525884,-48.85027,67.0004
1.517606,-23.37371,67.01129
1.508935,0.3955157,67.02231
1.49914,-0.5118222,67.03318
1.489029,0.09165359,67.04438
1.477883,-16.62486,67.05563
1.466482,-17.08964,67.06727
1.45431,-11.1868,67.07843
1.441485,-11.00739,67.08889
1.414476,-8.220408,67.1076
1.414476,-30.81034,67.11538
1.400197,36.55486,67.12366
1.385456,-70.01003,67.1335
1.370093,-46.49487,67.14481
1.354513,-73.98141,67.15589
1.338363,41.32094,67.16701
1.321669,27.14163,67.17888
1.304601,5.850284,67.18933
1.287374,-5.409724,67.20043
1.269703,-18.03346,67.21101
1.252013,-7.94835,67.22234
1.233969,-21.39183,67.23326
1.216088,4.438559,67.24533
1.180833,-1.728444,67.27149
1.163505,22.53465,67.28036
1.146429,27.99636,67.28977
1.12957,-27.87127,67.30011
1.11305,-29.12369,67.3111
1.096954,-23.01297,67.32274
1.081411,43.11757,67.33342
1.06635,41.27317,67.34447
1.051813,16.60475,67.35583
1.038054,13.99465,67.36652
1.024587,11.17098,67.37766
1.012211,12.62642,67.38957
1.000313,18.4136,67.40064
0.9800664,10.74409,67.42038
0.9800664,31.80599,67.42931
0.9715816,83.12983,67.43691
0.9652681,5.723434,67.44543
0.9608827,13.99198,67.45582
0.9577799,-3.338837,67.46673
0.957599,55.84229,67.4784
0.9589176,78.48165,67.48877
0.9623101,57.6759,67.49966
0.9664593,55.28759,67.51098
0.9728808,35.6562,67.52213
0.979687,42.25019,67.53289
0.9880049,24.77821,67.54431
0.9935948,33.60331,67.55598
1.022928,9.650152,67.57423
1.034206,18.31265,67.58295
1.055057,-36.15451,67.59072
1.089224,41.45395,67.59978
1.12133,47.33268,67.6107
1.151764,54.11494,67.62238
1.180255,-11.79349,67.63405
1.2069,-32.51825,67.64479
1.23172,-14.46701,67.65584
1.254512,8.677513,67.66656
1.275681,10.29958,67.67732
1.294646,12.91156,67.6893
1.311682,2.23402,67.69946
1.326617,-5.121852,67.71116
1.350332,1.490944,67.73059
1.349837,-16.28816,67.73833
1.35812,-53.5664,67.74623
1.363815,24.457,67.7552
1.367375,24.41041,67.76637
1.368102,45.1955,67.77721
1.366147,-52.25134,67.78904
1.362057,-50.43518,67.80013
1.354557,-44.47735,67.81057
1.344556,-17.2491,67.82287
1.33156,-17.37714,67.83348
1.315327,-23.1879,67.84493
1.296927,-29.18654,67.85518
1.275119,-28.43072,67.86625
1.248801,-13.91942,67.8861
1.248801,-30.78187,67.89439
1.245403,-31.53925,67.90353
1.241252,-52.35347,67.91229
1.235121,-45.31951,67.92194
1.227982,-53.63074,67.93306
1.219912,-29.9965,67.94408
1.210132,-24.60908,67.9551
1.199984,-16.64457,67.96639
1.188776,-16.59553,67.97724
1.176992,-23.38241,67.98866
1.164456,-18.02513,67.99969
1.151775,-15.70463,68.01099
1.138327,-13.34475,68.02275
1.110571,-5.726043,68.04105
1.110571,-10.08085,68.04921
1.096523,42.99741,68.0583
1.082822,-67.68037,68.06613
1.069435,-29.15995,68.07737
1.05632,-81.71935,68.08899
1.043387,51.57739,68.09973
1.030414,34.8796,68.11105
1.017635,45.25127,68.12212
1.005087,3.643052,68.13282
0.9928583,-1.829953,68.14421
0.9809428,5.736391,68.15536
0.9691111,7.428322,68.1664
0.9574714,6.60603,68.17728
0.9366152,4.4646,68.19748
0.9366152,2.401906,68.20676
0.9290979,71.48296,68.21489
0.9236538,28.15825,68.22354
0.9217333,37.59162,68.23296
0.9220731,23.3074,68.24407
0.9242166,73.07417,68.25565
0.929726,82.74374,68.26608
0.9365213,61.88615,68.27735
0.9466003,55.14849,68.28851
0.9577184,64.1356,68.29944
0.9718713,46.36667,68.31066
0.9663727,58.47863,68.32167
0.9975593,45.84571,68.33305
1.063854,27.78086,68.35236
1.103906,36.68019,68.36166
1.176882,-44.62743,68.3698
1.263564,101.2728,68.37755
1.363509,102.8251,68.38865
1.475383,198.5246,68.39932
1.598066,-0.6681493,68.41049
1.732457,-27.76465,68.42233
1.8775,-64.32188,68.43264
2.031881,14.20562,68.44382
2.182889,35.63899,68.45587
2.335513,23.71128,68.4658
2.484898,4.66232,68.47701
2.630435,25.50833,68.48846
2.805645,4.545249,68.50841
2.911455,47.99734,68.51585
3.043857,-173.4227,68.52473
3.174641,192.1356,68.53268
3.301425,70.54704,68.54367
3.423981,199.4822,68.55563
3.54278,-140.0658,68.5666
3.668487,-99.99095,68.57764
3.79015,-123.8804,68.58821
3.90855,-20.03543,68.59927
4.023963,12.46002,68.61058
4.135816,-13.38768,68.6219
4.244205,-16.98928,68.63253
4.347881,-30.63342,68.64376
4.467033,-13.63014,68.66326
4.541696,-51.31057,68.67196
4.629786,-181.3321,68.67924
4.71508,-38.19776,68.69024
4.796988,5.478709,68.69952
4.87654,15.8809,68.71027
4.954823,-46.2238,68.72141
5.031691,-73.01439,68.73263
5.106421,-1.159412,68.74379
5.177479,-20.49203,68.75474
5.245909,-23.27737,68.76569
5.310345,-26.0063,68.7776
5.372068,-45.7217,68.78818
5.430556,-39.81282,68.79977
5.487128,-27.46319,68.81791
5.540675,-40.28039,68.82668
5.592522,-50.40294,68.83457
5.641158,-22.39035,68.845
5.687373,-39.28011,68.85483
5.731696,-24.96454,68.86594
5.773335,-35.98558,68.87741
5.812514,-25.51527,68.88859
5.850244,-26.73604,68.89963
5.88542,-24.02094,68.91021
5.918957,-25.06084,68.92164
5.949883,-24.15601,68.93256
5.978944,-28.28975,68.94321
6.005146,-23.71437,68.95472
6.015022,-20.29365,68.97386
6.051217,-41.11246,68.982
6.071051,24.27679,68.99039
6.089009,-90.90495,68.99902
6.104366,-69.62728,69.01019
6.118061,-113.9299,69.0219
6.129126,23.36802,69.03297
6.137757,19.56494,69.044
6.144117,10.56366,69.05489
6.149032,-38.87531,69.06556
6.15154,-35.34746,69.07747
6.152321,-32.23597,69.0889
6.150735,-6.087621,69.09959
6.14756,-17.52489,69.11131
6.145203,-13.10651,69.12952
6.144954,-5.220181,69.13672
6.145914,117.4971,69.14626
6.145712,-25.30943,69.15482
6.144076,7.145382,69.16641
6.140987,-105.3006,69.17709
6.138207,88.02515,69.18874
6.136167,30.79922,69.19989
6.135084,89.5724,69.21021
6.134122,40.8004,69.22179
6.134917,46.86713,69.23285
6.135602,55.58686,69.2438
6.138783,49.06357,69.25498
6.141552,75.6943,69.2664
6.144961,30.32943,69.28494
6.146943,79.37568,69.29346
6.147452,45.61957,69.30099
6.147768,24.51005,69.31007
6.147151,18.35409,69.32129
6.145113,19.33711,69.33294
6.141332,20.75895,69.34325
6.135565,0.94675,69.35472
6.128186,-5.067299,69.36542
6.119411,-4.420927,69.37648
6.109711,-0.1548992,69.38859
6.099295,6.601222,69.39902
6.088332,12.25394,69.41035
6.0769,22.54193,69.42154
6.072128,13.65118,69.44073
6.052187,46.48927,69.44816
6.037842,-7.147971,69.45697
6.021319,49.63452,69.46631
6.002932,10.76126,69.4766
5.982605,25.94265,69.48792
5.960281,-37.21721,69.49876
5.936228,-25.42224,69.50992
5.910679,-18.68088,69.52095
5.883758,-10.34,69.53221
5.855297,-0.7185764,69.54357
5.825255,-1.787795,69.55437
5.793642,-1.742277,69.56566
5.760316,-2.179659,69.57681
5.729786,-2.571813,69.59632
5.68945,-4.217575,69.60396
5.652053,-21.61846,69.61292
5.613113,20.11121,69.62226
5.572585,10.02836,69.63232
5.530455,19.05052,69.64355
5.486707,-15.82248,69.65468
5.441323,-14.18294,69.66532
5.394418,-11.4217,69.67667
5.345954,-6.727937,69.68814
5.296039,-4.739147,69.69873
5.244442,-3.514784,69.71009
5.191012,-4.021203,69.72173
5.135981,-6.052212,69.73329
5.081372,-4.451699,69.75227
5.021457,-11.3492,69.75992
4.962357,-11.94759,69.76818
4.901955,12.115,69.77676
4.840292,9.706366,69.7883
4.777269,17.24627,69.79906
4.712846,-6.005565,69.81006
4.647185,-4.696031,69.82127
4.580234,-4.658223,69.83226
4.511933,2.1035,69.84325
4.442312,1.357042,69.85452
4.371512,1.049378,69.86534
4.299542,1.503212,69.87703
4.226398,3.343621,69.88837
4.155352,1.477589,69.907
4.076366,3.966073,69.91594
3.999627,-11.86415,69.92472
3.921501,13.15631,69.93266
3.842156,9.307902,69.94353
3.761624,22.96599,69.95505
3.679795,-4.728371,69.96517
3.596766,-7.353622,69.97639
3.512374,-7.488962,69.98754
3.426571,-1.42147,69.99953
3.339462,-0.8354417,70.01015
3.250946,-7.791857,70.0209
3.160932,-1.601381,70.03204
3.0697,-2.624391,70.04402
2.979861,-0.6046368,70.06405
2.883173,-7.486781,70.07196
2.788067,-15.33956,70.08064
2.691384,8.917686,70.0892
2.593246,5.530546,70.09882
2.493714,11.5957,70.11035
2.392797,-10.71187,70.12078
2.290596,-10.02027,70.1318
2.187061,-6.502314,70.14294
2.082217,-4.061768,70.15412
1.975868,-0.205281,70.16545
1.868141,-3.644979,70.17684
1.758863,-3.360276,70.18783
1.648181,-4.994597,70.19903
1.650289,-2.153701,70.21802
1.650289,-6.960805,70.22597
1.651391,-7.849843,70.23417
1.652558,2.578794,70.24292
1.653791,4.491454,70.25443
1.654994,7.293541,70.26587
1.656198,-3.175527,70.27661
1.65736,-2.302419,70.29267
1.65841,-4.10355,70.30067
1.659383,-3.880142,70.31075
1.660249,1.655365,70.32062
1.660997,-1.955741,70.332
1.661642,0.9097131,70.34345
1.662374,-5.956181,70.35435
1.663783,-1.179424,70.37302
1.663783,-1.226591,70.38092
1.664327,-2.735646,70.38818
1.664786,0.4593157,70.39919
1.665191,-0.2668755,70.41022
1.665531,-0.008077255,70.42116
1.665839,-3.392718,70.43239
1.666057,-3.24692,70.44317
1.666238,-1.529835,70.45454
1.666322,-1.259475,70.46568
1.666283,-2.025632,70.47594
1.666431,-1.990372,70.48743
1.667193,-0.2053546,70.49921
1.667233,5.319162,70.51029
1.667108,0.3791526,70.52841
1.666759,-3.213491,70.5364
1.666762,-9.285861,70.54562
1.666705,-0.3549589,70.55412
1.666172,0.4582486,70.56531
1.666041,-3.917609,70.57641
1.665398,-1.042101,70.58799
1.665488,-4.771646,70.59885
1.665811,6.442662,70.6098
1.666015,3.617801,70.62125
1.666098,6.970813,70.63225
1.666541,-0.05590017,70.64334
1.667274,0.9889641,70.65411
1.667393,4.331115,70.66505
1.668768,0.1849802,70.6863
1.668768,2.486638,70.69437
1.668972,-2.922046,70.70547
1.669704,1.599909,70.71429
1.670189,0.6422569,70.7228
1.670822,2.457421,70.73154
1.672359,4.369,70.7428
1.674346,9.730249,70.75411
1.676422,10.85186,70.7653
1.679207,10.15462,70.77604
1.682344,6.5542,70.78717
1.686,9.61272,70.79919
1.689438,13.34195,70.81005
1.692784,3.554496,70.82049
1.699728,0.8305945,70.8396
1.699728,0.5439059,70.84823
1.703532,-12.88865,70.85635
1.707813,15.25345,70.86507
1.712353,16.64829,70.87672
1.71682,32.50819,70.88715
1.720833,-5.259346,70.8981
1.724519,-12.33615,70.90966
1.727728,-16.45476,70.92084
1.731252,-9.674394,70.93176
1.734557,-5.86045,70.94358
1.737882,-3.174943,70.95428
1.741184,0.3209144,70.96542
1.744652,-0.617266,70.9761
1.748,0.459585,70.9946
1.75147,3.95973,71.00274
1.754905,-14.21586,71.01126
1.758487,11.45392,71.02092
1.762334,10.08125,71.03152
1.766184,16.86183,71.04402
1.770397,-6.031179,71.05373
1.774703,-7.333337,71.0651
1.778864,3.770159,71.0771
1.783043,0.238303,71.08694
1.787197,1.031831,71.09818
1.791311,-1.939366,71.10944
1.795455,0.05796926,71.12126
1.798171,1.824804,71.132
1.804285,-10.27806,71.15068
1.804285,-11.34662,71.15907
1.807136,-23.55851,71.16741
1.809783,12.07703,71.17653
1.812143,4.140103,71.18766
1.814156,8.306971,71.19817
1.815788,-14.1443,71.2094
1.81677,-14.15254,71.22084
1.817058,-15.70313,71.23175
1.817086,-14.03042,71.24285
1.816208,-13.66199,71.25404
1.815064,-15.56122,71.26473
1.813425,-11.48958,71.27582
1.811702,-13.72573,71.28717
1.806671,-3.709579,71.30772
1.806671,-13.95383,71.31528
1.80368,2.517824,71.32442
1.800371,-26.77024,71.33342
1.796849,-16.02542,71.34304
1.793376,-23.8545,71.354
1.789943,3.22891,71.36494
1.786589,4.168152,71.37653
1.783341,8.34119,71.38673
1.780053,7.029108,71.39822
1.776832,-0.8236613,71.40942
1.773686,2.378976,71.42049
1.770828,-0.07255126,71.43139
1.76847,5.712794,71.44268
1.766228,3.402673,71.46143
1.76427,10.53094,71.46924
1.762614,17.22559,71.47816
1.761034,0.4854683,71.48724
1.759856,2.050865,71.49771
1.758611,-2.212071,71.50909
1.757888,8.224758,71.52039
1.757347,10.17774,71.53156
1.757071,6.569313,71.54401
1.757095,9.591189,71.55383
1.757427,6.00813,71.56472
1.75811,7.465388,71.57566
1.759194,7.744564,71.58695
1.760594,8.547052,71.59832
1.763663,4.699719,71.61749
1.763663,8.265778,71.62546
1.765859,-1.924545,71.63332
1.768039,15.29614,71.64326
1.770651,14.38758,71.65359
1.773695,14.33113,71.66608
1.776712,1.968362,71.67558
1.779881,-2.947119,71.68766
1.783079,7.013381,71.69777
1.786205,-2.634041,71.70911
1.78923,5.492833,71.72145
1.791052,-6.634379,71.73158
1.804265,-1.339193,71.74279
1.816862,1.65262,71.7534
1.834243,0.1025796,71.77313
1.857304,2.641233,71.78242
1.859961,-24.90182,71.79011
1.873888,2.108001,71.79836
1.888202,5.202219,71.80904
1.901479,16.64882,71.8203
1.913995,-1.967347,71.8315
1.92484,-6.07026,71.84271
1.936597,-6.209716,71.85362
1.948126,-2.9528,71.86446
1.959722,-3.873691,71.87575
1.969644,-1.641908,71.88688
1.978512,0.4955627,71.89816
1.986633,3.165244,71.90929
1.995917,1.417708,71.92938
2.005682,2.972086,71.93716
2.008378,-13.68475,71.94535
2.015576,9.838857,71.95358
2.022643,5.159039,71.96495
2.02923,16.57389,71.97557
2.035162,-10.70407,71.98667
2.042484,-7.842134,71.99792
2.048759,-9.63598,72.00907
2.055408,-3.389889,72.02039
2.062671,-4.556151,72.03143
2.068632,-2.021119,72.04262
2.0763,0.07635087,72.05314
2.08293,1.530111,72.06482
2.091033,0.5611837,72.08384
2.10325,-1.880612,72.09219
2.10531,-11.08746,72.10069
2.113221,5.567132,72.10948
2.121355,5.918989,72.1198
2.129194,9.19244,72.13139
1.879325,-6.49338,72.14223
1.880938,-7.812793,72.15382
1.882501,-5.88502,72.1644
1.8841,-3.686357,72.17567
1.885718,0.5539647,72.18718
1.887348,-0.4848494,72.19806
1.889068,0.6100639,72.20923
1.890995,0.645731,72.2202
1.895375,1.432201,72.24043
1.895375,6.25645,72.24866
1.897642,-5.448038,72.25718
1.899833,12.60232,72.26534
2.085036,6.271693,72.27556
2.065999,11.78881,72.28698
2.051628,-7.993938,72.29877
2.030746,-9.926071,72.30956
2.008846,-11.69972,72.32008
1.987398,-4.69604,72.33101
1.961698,-0.9957551,72.34206
1.934923,0.5396486,72.35419
1.936298,-0.3303789,72.36426
1.937502,-2.180408,72.37613
1.939129,-0.5168214,72.39594
1.939129,-6.10065,72.40336
1.939602,-10.56729,72.41092
1.939835,-6.373571,72.41969
1.939903,-4.216623,72.43159
1.939596,-2.487607,72.44195
1.938926,-7.634414,72.45368
1.937721,-9.079036,72.46422
1.93603,-9.791373,72.47549
1.933812,-11.89485,72.48682
1.931413,-12.04006,72.49777
1.929024,-9.8218,72.50887
1.926626,-5.170218,72.52003
1.9241,-1.663192,72.53166
1.918166,-0.6959417,72.55271
1.915584,-2.056771,72.561
1.915584,6.372398,72.57103
1.912392,-10.64282,72.57903
1.909083,-8.995617,72.58823
1.905673,-26.02597,72.59827
1.90216,-5.441738,72.60917
1.898448,-3.060539,72.6196
1.894737,6.492896,72.63081
1.890874,1.347465,72.64211
1.886898,0.4513697,72.65345
1.882767,-1.001908,72.66437
1.87879,-0.7732952,72.67585
1.874826,-1.845798,72.68642
1.867223,0.2967876,72.70737
1.867223,0.5708547,72.71558
1.863364,20.56787,72.72448
1.859359,-14.35062,72.73318
1.855423,-10.01757,72.74221
1.851398,-23.83567,72.75357
1.847487,2.27964,72.76427
1.843757,9.569591,72.77535
1.840182,9.037129,72.78683
1.836762,11.3704,72.79764
1.833389,4.132216,72.80882
1.829914,3.357322,72.81968
1.8264,1.052623,72.83125
1.822996,-2.2172,72.84274
1.816517,0.9366838,72.86185
1.816517,4.21522,72.86942
1.810252,8.684553,72.88692
1.807163,-48.31764,72.89798
1.803965,9.0118,72.90935
1.800619,-11.5057,72.91959
1.797254,48.45269,72.9306
1.793962,-13.33293,72.94204
1.790654,-0.8331927,72.95341
1.787169,0.4646354,72.96426
1.783558,1.949063,72.97565
1.780023,-3.048644,72.98687
1.77658,-2.010503,72.99724
1.769893,-0.01668938,73.01723
1.769893,0.5915318,73.02593
1.766974,18.5344,73.03379
1.763995,-3.614205,73.0417
1.761096,-4.587356,73.05286
1.758518,-17.72806,73.06425
1.756281,9.248831,73.07553
1.754459,17.53314,73.08595
1.753106,17.57812,73.0976
1.751915,8.97255,73.1089
1.751372,8.800498,73.1196
1.751077,10.1315,73.1308
1.750615,8.877204,73.14232
1.750366,5.77067,73.15288
1.749712,1.307171,73.17318
1.749712,0.2021002,73.18133
1.749577,2.401558,73.1907
1.749608,0.5797961,73.19921
1.749777,3.057829,73.20876
1.749886,3.431006,73.22002
1.750053,2.587953,73.23084
1.75038,1.036283,73.24197
1.750595,0.9534061,73.25282
1.750524,0.7315665,73.26369
1.750146,-1.583793,73.27718
1.749838,-7.313311,73.28607
1.749443,-3.704512,73.29745
1.749191,-3.387896,73.30863
1.748794,0.6414555,73.3283
1.748794,0.8019911,73.33623
1.748412,4.23208,73.34418
1.748047,-2.91589,73.35313
1.747664,-2.535909,73.36472
1.747257,-3.12394,73.37496
1.746618,1.146027,73.38645
1.745848,-1.484117,73.39754
1.744977,-2.201763,73.40856
1.743817,-3.902699,73.4197
1.742465,-3.890615,73.43074
1.740962,-4.670894,73.44237
1.739307,-5.386806,73.45306
1.737422,-3.281602,73.46434
1.732827,-2.804393,73.48396
1.732827,-5.453427,73.49274
1.729932,1.683934,73.50106
1.726941,-17.04437,73.51008
1.723679,-17.65267,73.52002
1.719944,-21.24982,73.531
1.71615,-4.361171,73.54145
1.711774,1.143343,73.55351
1.707144,-5.554085,73.56381
1.702017,-0.7341734,73.57487
1.696347,-13.37409,73.58624
1.690353,-8.41607,73.59744
1.684301,-13.01017,73.60844
1.677861,-3.661906,73.62008
1.664218,-3.809116,73.63917
1.664218,-7.135799,73.64848
1.65715,23.91847,73.65633
1.650232,-22.86218,73.66388
1.630752,-25.79117,73.67508
1.641358,-51.09716,73.68585
1.649295,16.31882,73.69701
1.659571,25.67225,73.70885
1.66858,38.07504,73.71922
1.676951,11.0746,73.73035
1.685505,6.329861,73.74199
1.693483,8.902085,73.75282
1.699188,5.629154,73.7639
1.705344,11.23842,73.77512
1.70889,3.363646,73.79406
1.726867,10.52986,73.80315
1.724095,25.11047,73.81169
1.729269,5.185542,73.82007
1.734206,1.829699,73.83118
1.738869,-9.012537,73.84241
1.743144,12.0575,73.85258
1.748625,7.724606,73.86391
1.753334,6.417741,73.87522
1.758287,0.5629464,73.88614
1.763254,-0.404121,73.89732
1.769152,-0.7572901,73.90815
1.776088,-1.444384,73.91936
1.783213,-1.514866,73.93074
1.788538,0.276291,73.95052
1.809544,-1.321907,73.95915
1.807807,7.649254,73.96999
1.815506,-0.6386085,73.979
1.822249,8.38255,73.98811
1.829484,-3.695376,73.99686
1.83699,5.042416,74.00871
1.8452,-3.933004,74.01968
1.852674,1.598356,74.03027
1.861239,1.287858,74.04199
1.869978,4.680548,74.0529
1.878987,3.6629,74.06359
1.887325,2.933247,74.07513
1.896229,1.426704,74.08633
1.903931,-1.940307,74.10603
1.924962,-3.902214,74.11499
1.923497,3.17716,74.12434
1.932742,-2.302875,74.13426
1.941297,-3.087673,74.14506
1.950753,-6.220574,74.15546
1.959619,6.027876,74.16557
1.96842,7.999915,74.17503
1.978005,3.475798,74.18591
1.986439,-2.681152,74.19775
1.99468,-3.050361,74.20867
2.002604,0.112738,74.21942
2.010543,1.998463,74.23058
2.017622,2.597019,74.24155
2.023594,1.122231,74.26014
2.037915,6.097406,74.26865
2.037004,5.3557,74.27686
2.043257,-3.159772,74.28588
2.050513,-5.957848,74.29733
2.056778,-6.924801,74.30804
2.062585,0.568458,74.31894
2.070212,-1.772241,74.33028
2.07711,-1.941004,74.34195
2.085041,-6.296228,74.35229
2.092427,1.9953,74.36381
2.100025,1.828464,74.37466
2.105081,12.52129,74.38619
2.108032,16.15449,74.39736
2.111094,10.88236,74.41714
2.112012,15.99625,74.42529
2.111804,-2.211289,74.43328
2.115052,-13.66485,74.44189
2.119747,-19.50074,74.45264
2.125139,-11.94505,74.46325
2.129493,-1.781614,74.47469
2.132826,6.892374,74.48573
2.134796,8.857497,74.4968
2.135597,7.328788,74.50815
2.136854,4.748538,74.51888
2.138852,0.4444824,74.52996
2.140255,-3.645766,74.54115
2.141297,-2.689938,74.55243
2.142024,-2.90704,74.57235
2.148452,-8.60786,74.58003
2.146836,-3.913923,74.58933
2.149821,-21.85762,74.59694
2.153026,-11.90393,74.60781
2.157564,-28.10771,74.61922
2.163494,-9.450433,74.6307
2.170953,-16.1606,74.64143
2.18232,-7.768327,74.65234
2.189324,-2.952279,74.66383
2.197028,-0.6393544,74.67474
2.20398,9.307722,74.68546
2.210465,-1.724168,74.69646
2.219387,-3.083102,74.70874
2.229309,-0.4843284,74.72763
2.231366,24.45357,74.73537
2.232014,55.62294,74.74387
2.228158,49.84567,74.75269
2.227057,10.74485,74.76341
2.228172,-14.22555,74.77479
2.228664,-11.30216,74.78572
2.22576,10.47312,74.79679
2.223274,11.29747,74.80811
2.221381,3.325253,74.81898
2.220207,-7.371865,74.83013
2.220645,-9.171215,74.84121
2.220838,-8.756072,74.85197
2.222119,-8.778585,74.86346
2.221301,-3.547976,74.88258
2.228415,-4.687896,74.89114
2.226019,1.869693,74.89852
2.228373,-14.1819,74.90788
2.230836,-20.85961,74.91903
2.233723,-17.50886,74.93019
2.237583,1.572059,74.94127
2.239759,12.64795,74.952
2.2419,9.147267,74.96432
2.240214,13.2811,74.97521
2.240483,7.32563,74.98569
2.242447,2.337092,74.99648
2.237335,13.48521,75.00853
2.232478,13.54997,75.01878
2.230222,2.397871,75.03873
2.23138,-25.09578,75.04628
2.230572,-5.408906,75.05553
2.227905,2.879264,75.06361
2.225595,4.614212,75.07445
2.224254,-5.304507,75.08576
2.221746,3.765364,75.09647
2.219216,3.286792,75.10847
2.216384,7.057835,75.11921
2.215559,-2.317285,75.13025
2.214456,-2.465892,75.14101
2.212813,-1.353585,75.15241
2.211169,2.966493,75.1636
2.209366,3.885931,75.1749
2.206956,1.451632,75.19555
2.203642,4.793197,75.20518
2.201443,1.558261,75.21358
2.201396,3.282611,75.22266
2.197912,0.8691004,75.23108
2.196983,-2.971248,75.24128
2.195523,-3.916966,75.25192
2.19592,-4.201956,75.26328
2.196427,-0.1152883,75.27431
2.1968,-0.431462,75.28561
2.197708,-1.043896,75.29629
2.198337,0.07939543,75.30782
2.199925,-1.168667,75.31918
2.201979,-0.9985783,75.33057
2.20317,-1.963736,75.34885
2.212216,-4.650223,75.35696
2.211351,1.838146,75.36524
2.213085,-1.71222,75.37402
2.215925,-1.187799,75.38537
2.217817,-3.051589,75.39613
2.220639,1.564701,75.40829
2.222512,1.715958,75.41867
2.224524,-2.27989,75.42962
2.226399,-2.978972,75.44089
2.228575,-1.794497,75.4521
2.231438,-1.137543,75.46317
2.233009,0.3361521,75.47417
2.234342,1.93346,75.4856
2.23401,2.601096,75.50541
2.236839,4.491155,75.51335
2.235791,6.424313,75.5221
2.236321,-6.652247,75.52998
2.235512,-1.172615,75.54086
2.235475,-7.411522,75.55215
2.235544,3.908835,75.56331
2.234657,2.146255,75.57442
2.234025,5.254308,75.58543
2.23454,1.9909,75.59641
2.233389,0.1415121,75.60742
2.234237,-4.105027,75.61835
2.234947,-3.353807,75.62977
2.235251,-2.506771,75.64117
2.233769,0.6622394,75.65958
2.240247,-3.806887,75.66808
2.238552,0.5738009,75.67611
2.240821,-9.753763,75.68604
2.243134,-6.673748,75.69662
2.245425,-5.143418,75.70808
2.247123,6.199671,75.71899
2.248924,8.355272,75.72961
2.249561,4.833405,75.74091
2.251092,0.4976851,75.75187
2.253921,0.8422082,75.76326
2.255504,-1.815343,75.77473
2.257452,2.170208,75.78524
2.258029,1.050136,75.79691
2.257946,0.675131,75.81592
2.261622,1.294507,75.82494
2.260992,5.711837,75.83309
2.2613,4.092193,75.84186
2.260792,1.124438,75.85224
2.261767,-6.349895,75.86314
2.262758,0.135179,75.87413
2.26259,4.385933,75.8855
2.262428,9.723253,75.89651
2.262741,3.6496,75.90847
2.262727,1.347785,75.91841
2.262017,-0.2854241,75.92976
2.262496,0.4911238,75.94083
2.262833,1.562765,75.95204
2.263488,0.7675604,75.97263
2.266121,2.834833,75.9808
2.266063,0.4174958,75.99155
2.267698,-0.8577201,75.9996
2.269104,-2.021348,76.00842
2.270092,-1.582109,76.01886
2.272652,-2.002296,76.02972
2.273723,-1.908948,76.04086
2.276214,-2.284339,76.05231
2.277638,-0.061113,76.06357
2.279637,2.096927,76.07438
2.281203,2.308094,76.08502
2.284652,0.3487355,76.09626
2.285522,2.455886,76.10736
2.287536,0.1795928,76.12723
2.290473,5.255683,76.13563
2.290309,-1.985507,76.14436
2.292146,-1.134623,76.15323
2.292165,-0.1210649,76.16356
2.294095,-1.082408,76.17438
2.295322,2.341567,76.1853
2.295639,-0.5409727,76.1967
2.297462,0.8877651,76.20707
2.2982,-0.2888623,76.21861
2.299584,-2.000585,76.22962
2.301595,0.275905,76.24045
2.302137,1.00293,76.2522
2.303044,0.3934517,76.26283
2.303265,0.4198733,76.28261
2.307529,-2.354017,76.29104
2.307548,1.071073,76.29903
2.308997,-0.4686351,76.30749
2.310817,-0.6381822,76.31837
2.311328,0.5422567,76.32941
2.314222,-1.195421,76.34142
2.314817,1.823147,76.35145
2.316361,-0.4110387,76.36327
2.319591,-0.2157755,76.37466
2.321434,-0.8626351,76.38482
2.325434,-1.242423,76.39621
2.328319,1.922773,76.40781
2.330349,1.736163,76.41875
2.333254,0.2492584,76.43676
2.335671,0.1468583,76.4459
2.338424,-2.457692,76.45477
2.340186,2.777733,76.46282
2.342358,-1.991235,76.47408
2.346625,-0.7465088,76.48501
2.35345,-0.6452391,76.49621
2.36369,-0.5599954,76.507
2.371225,0.7779835,76.51904
2.372748,12.70475,76.52941
2.381023,0.2990052,76.54063
2.388137,-0.8255191,76.55148
2.39761,-11.48075,76.5649
2.405851,-0.413415,76.57413
2.417581,-0.108939,76.59405
2.444179,-0.6957728,76.60251
2.443978,1.348264,76.61204
2.458671,-1.098656,76.61954
2.471602,-0.06702425,76.62927
2.484895,0.6625776,76.64045
2.499555,2.11202,76.65144
2.513702,0.9327492,76.66295
2.527138,0.2094525,76.67415
2.540019,1.064209,76.68572
2.55511,0.9879159,76.69577
